date,team,score,suf_score,rank,rank_suf,total_points,result,rank_dif,points_by_rank,team_points
2024-12-25,Bahrain,2.0,0.0,81.0,56.0,1306.0,0,25.0,0.05357142857142857,3
2024-12-26,Singapore,0.0,2.0,160.0,114.0,1012.0,1,46.0,0.0,0
2024-12-27,Philippines,2.0,1.0,150.0,97.0,1047.0,0,53.0,0.030927835051546393,3
2024-12-27,Kuwait,1.0,1.0,134.0,48.0,1109.0,2,86.0,0.020833333333333332,1
2024-12-27,United Arab Emirates,1.0,1.0,63.0,80.0,1386.0,2,-17.0,0.0125,1
2024-12-28,Iraq,1.0,3.0,56.0,59.0,1443.0,1,-3.0,0.0,0
2024-12-28,Bahrain,1.0,2.0,81.0,158.0,1306.0,1,-77.0,0.0,0
2024-12-29,Vietnam,3.0,1.0,114.0,160.0,1165.0,0,-46.0,0.01875,3
2024-12-30,Thailand,3.0,1.0,97.0,150.0,1231.0,0,-53.0,0.02,3
2024-12-31,Oman,2.0,1.0,80.0,59.0,1307.0,0,21.0,0.05084745762711865,3
2024-12-31,Kuwait,0.0,1.0,134.0,81.0,1109.0,1,53.0,0.0,0
2025-01-02,Vietnam,2.0,1.0,114.0,97.0,1165.0,0,17.0,0.030927835051546393,3
2025-01-04,Oman,1.0,2.0,80.0,81.0,1307.0,1,-1.0,0.0,0
2025-01-04,Burkina Faso,1.0,1.0,66.0,108.0,1374.0,2,-42.0,0.009259259259259259,1
2025-01-05,Thailand,2.0,3.0,97.0,114.0,1231.0,1,-17.0,0.0,0
2025-01-07,Tanzania,0.0,2.0,106.0,108.0,1199.0,1,-2.0,0.0,0
2025-01-09,Tanzania,0.0,2.0,106.0,66.0,1199.0,1,40.0,0.0,0
2025-01-18,United States,3.0,1.0,16.0,47.0,1645.0,0,-31.0,0.06382978723404255,3
2025-01-22,United States,3.0,0.0,16.0,54.0,1645.0,0,-38.0,0.05555555555555555,3
2025-01-22,Uzbekistan,0.0,0.0,58.0,64.0,1425.0,2,-6.0,0.015625,1
2025-02-07,Jamaica,1.0,0.0,62.0,102.0,1391.0,0,-40.0,0.029411764705882353,3
2025-02-08,Chile,6.0,1.0,50.0,36.0,1469.0,0,14.0,0.08333333333333333,3
2025-02-10,Jamaica,1.0,1.0,62.0,102.0,1391.0,2,-40.0,0.00980392156862745,1
2025-02-13,Oman,0.0,0.0,80.0,113.0,1307.0,2,-33.0,0.008849557522123894,1
2025-03-09,Saint Vincent and the Grenadines,1.0,1.0,173.0,174.0,962.0,2,-1.0,0.005747126436781609,1
2025-03-13,Oman,0.0,0.0,80.0,113.0,1307.0,2,-33.0,0.008849557522123894,1
2025-03-14,Jordan,1.0,1.0,64.0,115.0,1376.0,2,-51.0,0.008695652173913044,1
2025-03-16,Honduras,1.0,2.0,75.0,105.0,1326.0,1,-30.0,0.0,0
2025-03-19,Eswatini,0.0,0.0,159.0,49.0,1015.0,2,110.0,0.02040816326530612,1
2025-03-19,Hong Kong,2.0,0.0,155.0,193.0,1029.0,0,-38.0,0.015544041450777202,3
2025-03-19,India,3.0,0.0,126.0,162.0,1134.0,0,-36.0,0.018518518518518517,3
2025-03-19,Vietnam,2.0,1.0,114.0,180.0,1165.0,0,-66.0,0.016666666666666666,3
2025-03-19,Central African Republic,1.0,4.0,135.0,116.0,1102.0,1,19.0,0.0,0
2025-03-19,Kazakhstan,2.0,0.0,110.0,91.0,1180.0,0,19.0,0.03296703296703297,3
2025-03-19,Russia,5.0,0.0,34.0,174.0,1512.0,0,-140.0,0.017241379310344827,3
2025-03-19,Liberia,0.0,1.0,145.0,52.0,1063.0,1,93.0,0.0,0
2025-03-20,Italy,1.0,2.0,9.0,10.0,1732.0,1,-1.0,0.0,0
2025-03-20,Croatia,2.0,0.0,13.0,2.0,1692.0,0,11.0,1.5,3
2025-03-20,Denmark,1.0,0.0,21.0,6.0,1611.0,0,15.0,0.5,3
2025-03-20,Netherlands,2.0,2.0,7.0,3.0,1748.0,2,4.0,0.3333333333333333,1
2025-03-20,Brazil,2.0,1.0,5.0,12.0,1776.0,0,-7.0,0.25,3
2025-03-20,Greece,0.0,1.0,39.0,45.0,1490.0,1,-6.0,0.0,0
2025-03-20,Turkey,3.0,1.0,28.0,30.0,1537.0,0,-2.0,0.1,3
2025-03-20,Austria,1.0,1.0,22.0,32.0,1590.0,2,-10.0,0.03125,1
2025-03-20,Bulgaria,1.0,2.0,82.0,60.0,1301.0,1,22.0,0.0,0
2025-03-20,United States,0.0,1.0,16.0,36.0,1645.0,1,-20.0,0.0,0
2025-03-20,Kosovo,2.0,1.0,99.0,70.0,1220.0,0,29.0,0.04285714285714286,3
2025-03-20,Slovakia,0.0,0.0,41.0,55.0,1486.0,2,-14.0,0.01818181818181818,1
2025-03-20,Laos,1.0,2.0,186.0,200.0,890.0,1,-14.0,0.0,0
2025-03-20,Tajikistan,0.0,5.0,104.0,98.0,1203.0,1,6.0,0.0,0
2025-03-20,Paraguay,1.0,0.0,53.0,50.0,1458.0,0,3.0,0.06,3
2025-03-20,Ukraine,3.0,1.0,25.0,8.0,1555.0,0,17.0,0.375,3
2025-03-20,Armenia,0.0,3.0,100.0,68.0,1219.0,1,32.0,0.0,0
2025-03-20,Peru,3.0,1.0,40.0,79.0,1488.0,0,-39.0,0.0379746835443038,3
2025-03-20,Canada,0.0,2.0,31.0,19.0,1516.0,1,12.0,0.0,0
2025-03-20,Iran,2.0,0.0,18.0,63.0,1635.0,0,-45.0,0.047619047619047616,3
2025-03-20,Jordan,3.0,1.0,64.0,101.0,1376.0,0,-37.0,0.0297029702970297,3
2025-03-20,South Korea,1.0,1.0,23.0,80.0,1585.0,2,-57.0,0.0125,1
2025-03-20,Iraq,2.0,2.0,56.0,134.0,1443.0,2,-78.0,0.007462686567164179,1
2025-03-20,Japan,2.0,0.0,15.0,81.0,1653.0,0,-66.0,0.037037037037037035,3
2025-03-20,Australia,5.0,1.0,26.0,127.0,1544.0,0,-101.0,0.023622047244094488,3
2025-03-20,Uzbekistan,1.0,0.0,58.0,107.0,1425.0,0,-49.0,0.028037383177570093,3
2025-03-20,Zimbabwe,2.0,2.0,121.0,94.0,1151.0,2,27.0,0.010638297872340425,1
2025-03-20,Libya,1.0,1.0,118.0,85.0,1158.0,2,33.0,0.011764705882352941,1
2025-03-20,Sierra Leone,3.0,1.0,129.0,120.0,1132.0,0,9.0,0.025,3
2025-03-20,Gambia,3.0,3.0,125.0,108.0,1135.0,2,17.0,0.009259259259259259,1
2025-03-20,Gabon,3.0,0.0,84.0,201.0,1298.0,0,-117.0,0.014925373134328358,3
2025-03-20,Mozambique,3.0,1.0,96.0,88.0,1233.0,0,8.0,0.03409090909090909,3
2025-03-20,Malawi,0.0,1.0,131.0,111.0,1129.0,1,20.0,0.0,0
2025-03-20,Comoros,0.0,3.0,103.0,51.0,1209.0,1,52.0,0.0,0
2025-03-20,Lebanon,4.0,0.0,112.0,197.0,1171.0,0,-85.0,0.015228426395939087,3
2025-03-20,Cape Verde,1.0,0.0,72.0,179.0,1329.0,0,-107.0,0.01675977653631285,3
2025-03-20,Qatar,5.0,1.0,48.0,115.0,1475.0,0,-67.0,0.02608695652173913,3
2025-03-21,Cuba,1.0,2.0,163.0,102.0,994.0,1,61.0,0.0,0
2025-03-21,Burkina Faso,4.0,1.0,66.0,191.0,1374.0,0,-125.0,0.015706806282722512,3
2025-03-21,Belize,0.0,7.0,178.0,54.0,925.0,1,124.0,0.0,0
2025-03-21,Guyana,3.0,2.0,154.0,105.0,1031.0,0,49.0,0.02857142857142857,3
2025-03-21,Saint Vincent and the Grenadines,1.0,1.0,173.0,62.0,962.0,2,111.0,0.016129032258064516,1
2025-03-21,Bermuda,3.0,5.0,166.0,75.0,988.0,1,91.0,0.0,0
2025-03-21,New Zealand,7.0,0.0,89.0,148.0,1270.0,0,-59.0,0.02027027027027027,3
2025-03-21,Singapore,0.0,1.0,160.0,175.0,1012.0,1,-15.0,0.0,0
2025-03-21,Northern Ireland,1.0,1.0,71.0,20.0,1350.0,2,51.0,0.05,1
2025-03-21,Thailand,2.0,0.0,97.0,156.0,1231.0,0,-59.0,0.019230769230769232,3
2025-03-21,New Caledonia,3.0,0.0,152.0,153.0,1034.0,0,-1.0,0.0196078431372549,3
2025-03-21,Ecuador,2.0,1.0,24.0,47.0,1560.0,0,-23.0,0.06382978723404255,3
2025-03-21,Uruguay,0.0,1.0,11.0,1.0,1696.0,1,10.0,0.0,0
2025-03-21,Puerto Rico,2.0,2.0,157.0,141.0,1023.0,2,16.0,0.0070921985815602835,1
2025-03-21,Burundi,0.0,1.0,139.0,46.0,1087.0,1,93.0,0.0,0
2025-03-21,Ghana,5.0,0.0,77.0,176.0,1321.0,0,-99.0,0.017045454545454544,3
2025-03-21,Ethiopia,0.0,2.0,146.0,33.0,1060.0,1,113.0,0.0,0
2025-03-21,Guinea,0.0,0.0,78.0,202.0,1312.0,2,-124.0,0.0049504950495049506,1
2025-03-21,Rwanda,0.0,2.0,124.0,44.0,1136.0,1,80.0,0.0,0
2025-03-21,Morocco,2.0,1.0,14.0,122.0,1688.0,0,-108.0,0.02459016393442623,3
2025-03-21,Botswana,1.0,3.0,136.0,37.0,1099.0,1,99.0,0.0,0
2025-03-21,South Africa,0.0,3.0,57.0,149.0,1429.0,1,-92.0,0.0,0
2025-03-21,Malta,0.0,1.0,168.0,69.0,984.0,1,99.0,0.0,0
2025-03-21,Andorra,0.0,1.0,171.0,140.0,972.0,1,31.0,0.0,0
2025-03-21,Poland,1.0,0.0,35.0,142.0,1511.0,0,-107.0,0.02112676056338028,3
2025-03-21,England,2.0,0.0,4.0,65.0,1814.0,0,-61.0,0.046153846153846156,3
2025-03-21,Cyprus,2.0,0.0,130.0,210.0,1131.0,0,-80.0,0.014285714285714285,3
2025-03-21,Romania,0.0,1.0,38.0,74.0,1494.0,1,-36.0,0.0,0
2025-03-21,DR Congo,1.0,0.0,61.0,170.0,1396.0,0,-109.0,0.01764705882352941,3
2025-03-22,Moldova,0.0,5.0,151.0,43.0,1046.0,1,108.0,0.0,0
2025-03-22,Azerbaijan,0.0,3.0,117.0,86.0,1159.0,1,31.0,0.0,0
2025-03-22,Luxembourg,1.0,0.0,92.0,27.0,1256.0,0,65.0,0.1111111111111111,3
2025-03-22,Togo,2.0,2.0,119.0,109.0,1152.0,2,10.0,0.009174311926605505,1
2025-03-22,Sudan,0.0,0.0,113.0,17.0,1165.0,2,96.0,0.058823529411764705,1
2025-03-22,Liechtenstein,0.0,3.0,204.0,67.0,822.0,1,137.0,0.0,0
2025-03-22,Wales,3.0,1.0,29.0,110.0,1534.0,0,-81.0,0.02727272727272727,3
2025-03-22,Montenegro,3.0,1.0,73.0,196.0,1327.0,0,-123.0,0.015306122448979591,3
2025-03-22,Czech Republic,2.0,1.0,42.0,137.0,1485.0,0,-95.0,0.021897810218978103,3
2025-03-22,Israel,2.0,1.0,76.0,123.0,1322.0,0,-47.0,0.024390243902439025,3
2025-03-23,Belgium,3.0,0.0,8.0,25.0,1741.0,0,-17.0,0.12,3
2025-03-23,Hungary,0.0,3.0,30.0,28.0,1518.0,1,2.0,0.0,0
2025-03-23,United States,1.0,2.0,16.0,31.0,1645.0,1,-15.0,0.0,0
2025-03-23,Panama,1.0,2.0,36.0,19.0,1504.0,1,17.0,0.0,0
2025-03-23,Germany,3.0,3.0,10.0,9.0,1704.0,2,1.0,0.1111111111111111,1
2025-03-23,Portugal,5.0,2.0,6.0,21.0,1756.0,0,-15.0,0.14285714285714285,3
2025-03-23,Spain,3.0,3.0,3.0,7.0,1853.0,2,-4.0,0.14285714285714285,1
2025-03-23,France,2.0,0.0,2.0,13.0,1860.0,0,-11.0,0.23076923076923078,3
2025-03-23,Eswatini,3.0,3.0,159.0,179.0,1015.0,2,-20.0,0.00558659217877095,1
2025-03-23,Georgia,6.0,1.0,68.0,100.0,1362.0,0,-32.0,0.03,3
2025-03-23,Iceland,1.0,3.0,70.0,99.0,1355.0,1,-29.0,0.0,0
2025-03-23,Republic of Ireland,2.0,1.0,60.0,82.0,1400.0,0,-22.0,0.036585365853658534,3
2025-03-23,Slovenia,1.0,0.0,55.0,41.0,1454.0,0,14.0,0.07317073170731707,3
2025-03-23,Kenya,1.0,2.0,108.0,84.0,1190.0,1,24.0,0.0,0
2025-03-23,Serbia,2.0,0.0,32.0,22.0,1514.0,0,10.0,0.13636363636363635,3
2025-03-23,Scotland,0.0,3.0,45.0,39.0,1480.0,1,6.0,0.0,0
2025-03-24,Central African Republic,0.0,0.0,135.0,51.0,1102.0,2,84.0,0.0196078431372549,1
2025-03-24,New Zealand,3.0,0.0,89.0,152.0,1270.0,0,-63.0,0.019736842105263157,3
2025-03-24,Guinea-Bissau,1.0,2.0,120.0,66.0,1152.0,1,54.0,0.0,0
2025-03-24,Ethiopia,6.0,1.0,146.0,191.0,1060.0,0,-45.0,0.015706806282722512,3
2025-03-24,Ivory Coast,1.0,0.0,46.0,125.0,1478.0,0,-79.0,0.024,3
2025-03-24,Namibia,1.0,1.0,111.0,93.0,1179.0,2,18.0,0.010752688172043012,1
2025-03-24,Tunisia,2.0,0.0,52.0,131.0,1464.0,0,-79.0,0.022900763358778626,3
2025-03-24,Poland,2.0,0.0,35.0,168.0,1511.0,0,-133.0,0.017857142857142856,3
2025-03-24,Madagascar,0.0,3.0,116.0,77.0,1162.0,1,39.0,0.0,0
2025-03-24,Bosnia and Herzegovina,2.0,1.0,74.0,130.0,1327.0,0,-56.0,0.023076923076923078,3
2025-03-24,San Marino,1.0,5.0,210.0,38.0,747.0,1,172.0,0.0,0
2025-03-24,England,3.0,0.0,4.0,140.0,1814.0,0,-136.0,0.02142857142857143,3
2025-03-24,Albania,3.0,0.0,65.0,171.0,1376.0,0,-106.0,0.017543859649122806,3
2025-03-24,Lithuania,2.0,2.0,142.0,69.0,1070.0,2,73.0,0.014492753623188406,1
2025-03-25,Vietnam,5.0,0.0,114.0,186.0,1165.0,0,-72.0,0.016129032258064516,3
2025-03-25,Syria,2.0,0.0,95.0,198.0,1249.0,0,-103.0,0.015151515151515152,3
2025-03-25,Myanmar,2.0,1.0,169.0,156.0,981.0,0,13.0,0.019230769230769232,3
2025-03-25,Thailand,1.0,0.0,97.0,200.0,1231.0,0,-103.0,0.015,3
2025-03-25,Lebanon,5.0,0.0,112.0,184.0,1171.0,0,-72.0,0.016304347826086956,3
2025-03-25,India,0.0,0.0,126.0,185.0,1134.0,2,-59.0,0.005405405405405406,1
2025-03-25,Malaysia,2.0,0.0,132.0,175.0,1116.0,0,-43.0,0.017142857142857144,3
2025-03-25,Bhutan,0.0,0.0,182.0,158.0,904.0,2,24.0,0.006329113924050633,1
2025-03-25,Philippines,4.0,1.0,150.0,162.0,1047.0,0,-12.0,0.018518518518518517,3
2025-03-25,Tajikistan,1.0,0.0,104.0,197.0,1203.0,0,-93.0,0.015228426395939087,3
2025-03-25,Singapore,0.0,0.0,160.0,155.0,1012.0,2,5.0,0.0064516129032258064,1
2025-03-25,Costa Rica,6.0,1.0,54.0,178.0,1455.0,0,-124.0,0.016853932584269662,3
2025-03-25,Bolivia,0.0,0.0,79.0,11.0,1309.0,2,68.0,0.09090909090909091,1
2025-03-25,Cambodia,1.0,2.0,180.0,195.0,920.0,1,-15.0,0.0,0
2025-03-25,Colombia,2.0,2.0,12.0,53.0,1694.0,2,-41.0,0.018867924528301886,1
2025-03-25,Switzerland,3.0,1.0,20.0,92.0,1625.0,0,-72.0,0.03260869565217391,3
2025-03-25,Jamaica,3.0,0.0,62.0,173.0,1391.0,0,-111.0,0.017341040462427744,3
2025-03-25,Dominican Republic,2.0,0.0,141.0,157.0,1083.0,0,-16.0,0.01910828025477707,3
2025-03-25,Guatemala,2.0,0.0,105.0,154.0,1201.0,0,-49.0,0.01948051948051948,3
2025-03-25,Russia,5.0,0.0,34.0,87.0,1512.0,0,-53.0,0.034482758620689655,3
2025-03-25,Azerbaijan,0.0,2.0,117.0,98.0,1159.0,1,19.0,0.0,0
2025-03-25,Trinidad and Tobago,4.0,0.0,102.0,163.0,1215.0,0,-61.0,0.018404907975460124,3
2025-03-25,Argentina,4.0,1.0,1.0,5.0,1867.0,0,-4.0,0.6,3
2025-03-25,Rwanda,1.0,1.0,124.0,149.0,1136.0,2,-25.0,0.006711409395973154,1
2025-03-25,Venezuela,1.0,0.0,47.0,40.0,1476.0,0,7.0,0.075,3
2025-03-25,Sweden,5.0,1.0,27.0,71.0,1540.0,0,-44.0,0.04225352112676056,3
2025-03-25,Chile,0.0,0.0,50.0,24.0,1469.0,2,26.0,0.041666666666666664,1
2025-03-25,Burundi,5.0,0.0,139.0,201.0,1087.0,0,-62.0,0.014925373134328358,3
2025-03-25,Senegal,2.0,0.0,17.0,119.0,1637.0,0,-102.0,0.025210084033613446,3
2025-03-25,Mauritania,0.0,2.0,109.0,61.0,1183.0,1,48.0,0.0,0
2025-03-25,Egypt,1.0,0.0,33.0,129.0,1513.0,0,-96.0,0.023255813953488372,3
2025-03-25,Indonesia,1.0,0.0,127.0,81.0,1133.0,0,46.0,0.037037037037037035,3
2025-03-25,Japan,0.0,0.0,15.0,59.0,1653.0,2,-44.0,0.01694915254237288,1
2025-03-25,Kuwait,0.0,1.0,134.0,80.0,1109.0,1,54.0,0.0,0
2025-03-25,Palestine,2.0,1.0,101.0,56.0,1216.0,0,45.0,0.05357142857142857,3
2025-03-25,Sudan,1.0,1.0,113.0,170.0,1165.0,2,-57.0,0.0058823529411764705,1
2025-03-25,South Korea,1.0,1.0,23.0,64.0,1585.0,2,-41.0,0.015625,1
2025-03-25,North Korea,1.0,2.0,115.0,63.0,1164.0,1,52.0,0.0,0
2025-03-25,Kyrgyzstan,3.0,1.0,107.0,48.0,1194.0,0,59.0,0.0625,3
2025-03-25,Benin,0.0,2.0,94.0,57.0,1251.0,1,37.0,0.0,0
2025-03-25,Honduras,2.0,0.0,75.0,166.0,1326.0,0,-91.0,0.018072289156626505,3
2025-03-25,Montenegro,1.0,0.0,73.0,137.0,1327.0,0,-64.0,0.021897810218978103,3
2025-03-25,Nigeria,1.0,1.0,44.0,121.0,1482.0,2,-77.0,0.008264462809917356,1
2025-03-25,Iran,2.0,2.0,18.0,58.0,1635.0,2,-40.0,0.017241379310344827,1
2025-03-25,North Macedonia,1.0,1.0,67.0,29.0,1369.0,2,38.0,0.034482758620689655,1
2025-03-25,Liechtenstein,0.0,2.0,204.0,110.0,822.0,1,94.0,0.0,0
2025-03-25,Israel,2.0,4.0,76.0,43.0,1322.0,1,33.0,0.0,0
2025-03-25,Moldova,2.0,3.0,151.0,123.0,1046.0,1,28.0,0.0,0
2025-03-25,Cameroon,3.0,1.0,49.0,118.0,1471.0,0,-69.0,0.025423728813559324,3
2025-03-25,Algeria,5.0,1.0,37.0,96.0,1496.0,0,-59.0,0.03125,3
2025-03-25,Botswana,2.0,0.0,136.0,202.0,1099.0,0,-66.0,0.01485148514851485,3
2025-03-25,Uganda,1.0,0.0,88.0,78.0,1270.0,0,10.0,0.038461538461538464,3
2025-03-25,Gibraltar,0.0,4.0,196.0,42.0,849.0,1,154.0,0.0,0
2025-03-25,Morocco,2.0,0.0,14.0,106.0,1688.0,0,-92.0,0.02830188679245283,3
2025-03-25,Angola,1.0,2.0,85.0,72.0,1296.0,1,13.0,0.0,0
2025-03-25,Comoros,1.0,0.0,103.0,176.0,1209.0,0,-73.0,0.017045454545454544,3
2025-05-09,Dominica,0.0,0.0,184.0,176.0,900.0,2,8.0,0.005681818181818182,1
2025-05-11,Dominica,0.0,0.0,184.0,176.0,900.0,2,8.0,0.005681818181818182,1
2025-05-21,Saint Kitts and Nevis,1.0,3.0,145.0,172.0,1065.0,1,-27.0,0.0,0
2025-05-25,Anguilla,2.0,4.0,209.0,145.0,769.0,1,64.0,0.0,0
2025-05-25,Saint Vincent and the Grenadines,3.0,0.0,172.0,145.0,966.0,0,27.0,0.020689655172413793,3
2025-05-27,Jamaica,3.0,2.0,63.0,100.0,1387.0,0,-37.0,0.03,3
2025-05-28,Nigeria,2.0,1.0,43.0,76.0,1481.0,0,-33.0,0.039473684210526314,3
2025-05-28,Oman,1.0,0.0,77.0,112.0,1324.0,0,-35.0,0.026785714285714284,3
2025-05-29,Malaysia,1.0,1.0,131.0,72.0,1124.0,2,59.0,0.013888888888888888,1
2025-05-30,Saint Vincent and the Grenadines,1.0,1.0,172.0,207.0,966.0,2,-35.0,0.004830917874396135,1
2025-05-30,Saudi Arabia,2.0,0.0,58.0,62.0,1419.0,0,-4.0,0.04838709677419355,3
2025-05-31,Trinidad and Tobago,0.0,4.0,100.0,76.0,1230.0,1,24.0,0.0,0
2025-05-31,Jamaica,2.0,2.0,63.0,43.0,1387.0,2,20.0,0.023255813953488372,1
2025-06-01,Grenada,2.0,0.0,174.0,209.0,954.0,0,-35.0,0.014354066985645933,3
2025-06-01,El Salvador,1.0,1.0,81.0,106.0,1301.0,2,-25.0,0.009433962264150943,1
2025-06-01,Puerto Rico,1.0,1.0,157.0,133.0,1019.0,2,24.0,0.007518796992481203,1
2025-06-02,Tunisia,2.0,0.0,49.0,64.0,1474.0,0,-15.0,0.046875,3
2025-06-03,Malaysia,0.0,3.0,131.0,72.0,1124.0,1,59.0,0.0,0
2025-06-04,Bermuda,5.0,0.0,168.0,191.0,978.0,0,-23.0,0.015706806282722512,3
2025-06-04,Germany,1.0,2.0,10.0,7.0,1717.0,1,3.0,0.0,0
2025-06-04,Thailand,2.0,0.0,99.0,127.0,1234.0,0,-28.0,0.023622047244094488,3
2025-06-04,Barbados,1.0,1.0,176.0,195.0,933.0,2,-19.0,0.005128205128205128,1
2025-06-04,Bangladesh,2.0,0.0,183.0,182.0,904.0,0,1.0,0.016483516483516484,3
2025-06-04,Montserrat,1.0,0.0,180.0,179.0,914.0,0,1.0,0.01675977653631285,3
2025-06-04,Dominica,3.0,0.0,184.0,207.0,900.0,0,-23.0,0.014492753623188406,3
2025-06-04,Saint Vincent and the Grenadines,6.0,0.0,172.0,209.0,966.0,0,-37.0,0.014354066985645933,3
2025-06-04,Grenada,6.0,0.0,174.0,204.0,954.0,0,-30.0,0.014705882352941176,3
2025-06-05,Singapore,3.0,1.0,161.0,164.0,1002.0,0,-3.0,0.018292682926829267,3
2025-06-05,DR Congo,1.0,0.0,61.0,53.0,1407.0,0,8.0,0.05660377358490566,3
2025-06-05,Hong Kong,0.0,0.0,153.0,175.0,1033.0,2,-22.0,0.005714285714285714,1
2025-06-05,Georgia,1.0,0.0,68.0,141.0,1373.0,0,-73.0,0.02127659574468085,3
2025-06-05,Algeria,2.0,0.0,36.0,130.0,1507.0,0,-94.0,0.023076923076923078,3
2025-06-05,Cambodia,1.0,2.0,181.0,104.0,913.0,1,77.0,0.0,0
2025-06-05,Belarus,4.0,1.0,98.0,113.0,1235.0,0,-15.0,0.02654867256637168,3
2025-06-05,Spain,5.0,4.0,2.0,3.0,1855.0,0,-1.0,1.0,3
2025-06-05,Chile,0.0,1.0,52.0,1.0,1462.0,1,51.0,0.0,0
2025-06-05,Ecuador,0.0,0.0,24.0,5.0,1568.0,2,19.0,0.2,1
2025-06-05,United Arab Emirates,0.0,0.0,65.0,57.0,1383.0,2,8.0,0.017543859649122806,1
2025-06-05,North Korea,2.0,2.0,118.0,103.0,1153.0,2,15.0,0.009708737864077669,1
2025-06-05,Paraguay,2.0,0.0,48.0,13.0,1476.0,0,35.0,0.23076923076923078,3
2025-06-05,Sri Lanka,1.0,0.0,200.0,185.0,834.0,0,15.0,0.016216216216216217,3
2025-06-05,Bahrain,0.0,2.0,84.0,58.0,1290.0,1,26.0,0.0,0
2025-06-05,Australia,1.0,0.0,26.0,15.0,1555.0,0,11.0,0.2,3
2025-06-05,Iraq,0.0,2.0,59.0,23.0,1413.0,1,36.0,0.0,0
2025-06-05,Kuwait,0.0,2.0,134.0,101.0,1112.0,1,33.0,0.0,0
2025-06-05,Qatar,1.0,0.0,55.0,18.0,1457.0,0,37.0,0.16666666666666666,3
2025-06-05,Oman,0.0,3.0,77.0,62.0,1324.0,1,15.0,0.0,0
2025-06-06,Niger,4.0,3.0,122.0,79.0,1143.0,0,43.0,0.0379746835443038,3
2025-06-06,Poland,2.0,0.0,34.0,154.0,1517.0,0,-120.0,0.01948051948051948,3
2025-06-06,Zimbabwe,0.0,2.0,116.0,64.0,1161.0,1,52.0,0.0,0
2025-06-06,Scotland,1.0,3.0,44.0,74.0,1480.0,1,-30.0,0.0,0
2025-06-06,Luxembourg,0.0,1.0,91.0,51.0,1262.0,1,40.0,0.0,0
2025-06-06,South Africa,0.0,0.0,56.0,107.0,1445.0,2,-51.0,0.009345794392523364,1
2025-06-06,Bulgaria,2.0,2.0,85.0,129.0,1289.0,2,-44.0,0.007751937984496124,1
2025-06-06,Kosovo,5.0,2.0,97.0,102.0,1238.0,0,-5.0,0.029411764705882353,3
2025-06-06,Hungary,0.0,2.0,37.0,28.0,1503.0,1,9.0,0.0,0
2025-06-06,Equatorial Guinea,1.0,2.0,92.0,126.0,1256.0,1,-34.0,0.0,0
2025-06-06,Central African Republic,2.0,1.0,135.0,110.0,1102.0,0,25.0,0.02727272727272727,3
2025-06-06,Uganda,0.0,3.0,89.0,50.0,1274.0,1,39.0,0.0,0
2025-06-06,Republic of Ireland,1.0,1.0,60.0,19.0,1412.0,2,41.0,0.05263157894736842,1
2025-06-06,Morocco,2.0,0.0,12.0,49.0,1694.0,0,-37.0,0.061224489795918366,3
2025-06-06,Burundi,1.0,0.0,140.0,128.0,1086.0,0,12.0,0.0234375,3
2025-06-06,Suriname,1.0,0.0,137.0,157.0,1097.0,0,-20.0,0.01910828025477707,3
2025-06-06,Gibraltar,0.0,7.0,196.0,11.0,843.0,1,185.0,0.0,0
2025-06-06,Nicaragua,1.0,0.0,133.0,152.0,1114.0,0,-19.0,0.019736842105263157,3
2025-06-06,Curaçao,4.0,0.0,90.0,165.0,1265.0,0,-75.0,0.01818181818181818,3
2025-06-06,Trinidad and Tobago,6.0,2.0,100.0,145.0,1230.0,0,-45.0,0.020689655172413793,3
2025-06-06,Antigua and Barbuda,0.0,1.0,159.0,167.0,1011.0,1,-8.0,0.0,0
2025-06-06,Russia,1.0,1.0,35.0,43.0,1516.0,2,-8.0,0.023255813953488372,1
2025-06-06,Guatemala,4.0,2.0,106.0,139.0,1197.0,0,-33.0,0.02158273381294964,3
2025-06-06,North Macedonia,1.0,1.0,67.0,8.0,1376.0,2,59.0,0.125,1
2025-06-06,Czech Republic,2.0,0.0,39.0,73.0,1491.0,0,-34.0,0.0410958904109589,3
2025-06-06,Colombia,0.0,0.0,14.0,42.0,1679.0,2,-28.0,0.023809523809523808,1
2025-06-06,Venezuela,2.0,0.0,47.0,80.0,1477.0,0,-33.0,0.0375,3
2025-06-06,Estonia,1.0,3.0,121.0,78.0,1144.0,1,43.0,0.0,0
2025-06-06,Wales,3.0,0.0,29.0,205.0,1536.0,0,-176.0,0.014634146341463415,3
2025-06-06,Norway,3.0,0.0,38.0,9.0,1497.0,0,29.0,0.3333333333333333,3
2025-06-07,Andorra,0.0,1.0,173.0,4.0,957.0,1,169.0,0.0,0
2025-06-07,Austria,2.0,1.0,22.0,45.0,1580.0,0,-23.0,0.06666666666666667,3
2025-06-07,Denmark,2.0,1.0,21.0,71.0,1618.0,0,-50.0,0.04225352112676056,3
2025-06-07,Latvia,0.0,0.0,138.0,119.0,1092.0,2,19.0,0.008403361344537815,1
2025-06-07,Mexico,2.0,4.0,17.0,20.0,1647.0,1,-3.0,0.0,0
2025-06-07,United States,1.0,2.0,16.0,27.0,1649.0,1,-11.0,0.0,0
2025-06-07,Malta,0.0,0.0,169.0,143.0,976.0,2,26.0,0.006993006993006993,1
2025-06-07,Finland,0.0,2.0,69.0,6.0,1360.0,1,63.0,0.0,0
