date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,rank_home,total_points_home,rank_away,total_points_away
2023-03-23,Hungary,Estonia,1.0,0.0,Friendly,Budapest,Hungary,False,36.0,1493.0,109.0,1186.0
2023-03-23,Hong Kong,Singapore,1.0,1.0,Friendly,Hong Kong,Hong Kong,False,146.0,1062.0,160.0,1006.0
2023-03-23,Argentina,Panama,2.0,0.0,Friendly,Buenos Aires,Argentina,False,2.0,1838.0,61.0,1392.0
2023-03-23,Denmark,Finland,3.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False,18.0,1608.0,56.0,1406.0
2023-03-23,Gabon,Sudan,1.0,0.0,African Cup of Nations qualification,Franceville,Gabon,False,79.0,1305.0,128.0,1127.0
2023-03-23,San Marino,Northern Ireland,0.0,2.0,UEFA Euro qualification,Serravalle,San Marino,False,211.0,763.0,59.0,1397.0
2023-03-23,Italy,England,1.0,2.0,UEFA Euro qualification,Napoli,Italy,False,8.0,1724.0,5.0,1774.0
2023-03-23,North Macedonia,Malta,2.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,65.0,1355.0,167.0,979.0
2023-03-23,British Virgin Islands,Puerto Rico,1.0,3.0,CONCACAF Nations League,Road Town,British Virgin Islands,False,209.0,809.0,170.0,974.0
2023-03-23,Barbados,Cuba,0.0,1.0,CONCACAF Nations League,Bridgetown,Barbados,False,166.0,982.0,168.0,979.0
2023-03-23,Slovakia,Luxembourg,0.0,0.0,UEFA Euro qualification,Trnava,Slovakia,False,54.0,1426.0,92.0,1245.0
2023-03-23,Bosnia and Herzegovina,Iceland,3.0,0.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,57.0,1404.0,63.0,1380.0
2023-03-23,Portugal,Liechtenstein,4.0,0.0,UEFA Euro qualification,Lisbon,Portugal,False,9.0,1703.0,198.0,860.0
2023-03-23,Kazakhstan,Slovenia,1.0,2.0,UEFA Euro qualification,Astana,Kazakhstan,False,115.0,1163.0,62.0,1389.0
2023-03-23,Suriname,Mexico,0.0,2.0,CONCACAF Nations League,Paramaribo,Suriname,False,139.0,1077.0,15.0,1636.0
2023-03-24,Uzbekistan,Bolivia,1.0,0.0,Friendly,Jeddah,Saudi Arabia,True,77.0,1313.0,82.0,1295.0
2023-03-24,Japan,Uruguay,1.0,1.0,Friendly,Tokyo,Japan,False,20.0,1593.0,16.0,1627.0
2023-03-24,Australia,Ecuador,3.0,1.0,Friendly,Sydney,Australia,False,27.0,1534.0,41.0,1477.0
2023-03-24,Kuwait,Philippines,2.0,0.0,Friendly,Kuwait City,Kuwait,False,148.0,1057.0,134.0,1113.0
2023-03-24,Saudi Arabia,Venezuela,1.0,2.0,Friendly,Jeddah,Saudi Arabia,False,49.0,1438.0,55.0,1406.0
2023-03-24,Tahiti,New Caledonia,2.0,1.0,Friendly,Pirae,Tahiti,False,162.0,995.0,161.0,996.0
2023-03-24,Nigeria,Guinea-Bissau,0.0,1.0,African Cup of Nations qualification,Abuja,Nigeria,False,35.0,1494.0,118.0,1159.0
2023-03-24,Mali,Gambia,2.0,0.0,African Cup of Nations qualification,Bamako,Mali,False,45.0,1449.0,126.0,1138.0
2023-03-24,Burkina Faso,Togo,1.0,0.0,African Cup of Nations qualification,Marrakech,Morocco,True,50.0,1435.0,127.0,1129.0
2023-03-24,Cameroon,Namibia,1.0,1.0,African Cup of Nations qualification,Yaoundé,Cameroon,False,33.0,1499.0,113.0,1164.0
2023-03-24,Guinea,Ethiopia,2.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,True,83.0,1290.0,138.0,1091.0
2023-03-24,DR Congo,Mauritania,3.0,1.0,African Cup of Nations qualification,Douala,Cameroon,True,73.0,1334.0,103.0,1198.0
2023-03-24,Uganda,Tanzania,0.0,1.0,African Cup of Nations qualification,Ismailia,Egypt,True,89.0,1261.0,130.0,1120.0
2023-03-24,Cape Verde,Eswatini,0.0,0.0,African Cup of Nations qualification,Praia,Cape Verde,False,72.0,1336.0,143.0,1071.0
2023-03-24,Ivory Coast,Comoros,3.0,1.0,African Cup of Nations qualification,Bouaké,Ivory Coast,False,47.0,1441.0,129.0,1123.0
2023-03-24,South Korea,Colombia,2.0,2.0,Friendly,Ulsan,South Korea,False,25.0,1539.0,17.0,1613.0
2023-03-24,Egypt,Malawi,2.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False,39.0,1490.0,124.0,1145.0
2023-03-24,Nicaragua,Saint Vincent and the Grenadines,4.0,1.0,CONCACAF Nations League,Managua,Nicaragua,False,142.0,1072.0,178.0,945.0
2023-03-24,Sweden,Belgium,0.0,3.0,UEFA Euro qualification,Stockholm,Sweden,False,23.0,1558.0,4.0,1781.0
2023-03-24,Moldova,Faroe Islands,1.0,1.0,UEFA Euro qualification,Chișinău,Moldova,False,174.0,959.0,123.0,1146.0
2023-03-24,Senegal,Mozambique,5.0,1.0,African Cup of Nations qualification,Diamniadio,Senegal,False,19.0,1604.0,114.0,1164.0
2023-03-24,Gibraltar,Greece,0.0,3.0,UEFA Euro qualification,Faro-Loulé,Portugal,True,200.0,858.0,51.0,1434.0
2023-03-24,France,Netherlands,4.0,0.0,UEFA Euro qualification,Paris,France,False,3.0,1823.0,6.0,1741.0
2023-03-24,Czech Republic,Poland,3.0,1.0,UEFA Euro qualification,Prague,Czech Republic,False,38.0,1491.0,22.0,1560.0
2023-03-24,Austria,Azerbaijan,4.0,1.0,UEFA Euro qualification,Pasching,Austria,False,34.0,1497.0,121.0,1152.0
2023-03-24,Belize,Guatemala,1.0,2.0,CONCACAF Nations League,Belmopan,Belize,False,176.0,951.0,119.0,1158.0
2023-03-24,South Africa,Liberia,2.0,2.0,African Cup of Nations qualification,Johannesburg,South Africa,False,67.0,1350.0,150.0,1050.0
2023-03-24,Serbia,Lithuania,2.0,0.0,UEFA Euro qualification,Belgrade,Serbia,False,29.0,1526.0,144.0,1069.0
2023-03-24,Grenada,United States,1.0,7.0,CONCACAF Nations League,St. George's,Grenada,False,173.0,964.0,13.0,1653.0
2023-03-24,Bahamas,Trinidad and Tobago,0.0,3.0,CONCACAF Nations League,Nassau,Bahamas,False,203.0,855.0,104.0,1195.0
2023-03-24,Equatorial Guinea,Botswana,2.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,98.0,1216.0,149.0,1054.0
2023-03-24,Anguilla,Saint Lucia,1.0,2.0,CONCACAF Nations League,The Valley,Anguilla,False,210.0,791.0,172.0,965.0
2023-03-24,Tunisia,Libya,3.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False,30.0,1526.0,120.0,1157.0
2023-03-24,Bulgaria,Montenegro,0.0,1.0,UEFA Euro qualification,Razgrad,Bulgaria,False,71.0,1337.0,69.0,1339.0
2023-03-25,Spain,Norway,3.0,0.0,UEFA Euro qualification,Málaga,Spain,False,10.0,1693.0,43.0,1475.0
2023-03-25,Bhutan,Laos,1.0,2.0,Tri Nation Tournament,Kathmandu,Nepal,True,185.0,911.0,187.0,906.0
2023-03-25,Georgia,Mongolia,6.0,1.0,Friendly,Batumi,Georgia,False,78.0,1306.0,183.0,914.0
2023-03-25,Germany,Peru,2.0,0.0,Friendly,Mainz,Germany,False,14.0,1647.0,21.0,1564.0
2023-03-25,United Arab Emirates,Tajikistan,0.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,70.0,1338.0,108.0,1187.0
2023-03-25,Morocco,Brazil,2.0,1.0,Friendly,Tangier,Morocco,False,11.0,1672.0,1.0,1841.0
2023-03-25,Thailand,Syria,1.0,3.0,Friendly,Dubai,United Arab Emirates,True,111.0,1173.0,90.0,1251.0
2023-03-25,Indonesia,Burundi,3.0,1.0,Friendly,Bekasi,Indonesia,False,151.0,1034.0,141.0,1075.0
2023-03-25,Bahrain,Palestine,1.0,2.0,Friendly,Arad,Bahrain,False,85.0,1280.0,93.0,1234.0
2023-03-25,Bangladesh,Seychelles,1.0,0.0,Friendly,Sylhet,Bangladesh,False,192.0,884.0,199.0,860.0
2023-03-25,Scotland,Cyprus,3.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,42.0,1477.0,110.0,1185.0
2023-03-25,Croatia,Wales,1.0,1.0,UEFA Euro qualification,Split,Croatia,False,7.0,1728.0,28.0,1530.0
2023-03-25,Belarus,Switzerland,0.0,5.0,UEFA Euro qualification,Novi Sad,Serbia,True,97.0,1222.0,12.0,1655.0
2023-03-25,Myanmar,Kyrgyzstan,1.0,1.0,Tri Nation Tournament,Imphal,India,True,159.0,1006.0,94.0,1233.0
2023-03-25,Andorra,Romania,0.0,2.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,153.0,1031.0,52.0,1433.0
2023-03-25,Israel,Kosovo,1.0,1.0,UEFA Euro qualification,Tel Aviv,Israel,False,76.0,1316.0,107.0,1187.0
2023-03-25,Montserrat,Haiti,0.0,4.0,CONCACAF Nations League,Lookout,Montserrat,False,179.0,941.0,87.0,1269.0
2023-03-25,Armenia,Turkey,1.0,2.0,UEFA Euro qualification,Yerevan,Armenia,False,95.0,1232.0,44.0,1465.0
2023-03-25,Curaçao,Canada,0.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,False,86.0,1279.0,53.0,1432.0
2023-03-25,Bermuda,Guyana,0.0,2.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False,169.0,977.0,171.0,969.0
2023-03-26,England,Ukraine,2.0,0.0,UEFA Euro qualification,London,England,False,5.0,1774.0,26.0,1537.0
2023-03-26,Fiji,Solomon Islands,0.0,2.0,Friendly,Lautoka,Fiji,False,163.0,989.0,136.0,1096.0
2023-03-26,Macau,Singapore,0.0,1.0,Friendly,Taipa,Macau,False,182.0,922.0,160.0,1006.0
2023-03-26,Slovenia,San Marino,2.0,0.0,UEFA Euro qualification,Ljubljana,Slovenia,False,62.0,1389.0,211.0,763.0
2023-03-26,Lesotho,Zambia,0.0,2.0,African Cup of Nations qualification,Soweto,South Africa,True,147.0,1061.0,88.0,1265.0
2023-03-26,Malta,Italy,0.0,2.0,UEFA Euro qualification,Ta' Qali,Malta,False,167.0,979.0,8.0,1724.0
2023-03-26,Russia,Iraq,2.0,0.0,Friendly,Saint Petersburg,Russia,False,37.0,1491.0,68.0,1342.0
2023-03-26,Kazakhstan,Denmark,3.0,2.0,UEFA Euro qualification,Astana,Kazakhstan,False,115.0,1163.0,18.0,1608.0
2023-03-26,Liechtenstein,Iceland,0.0,7.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,198.0,860.0,63.0,1380.0
2023-03-26,Luxembourg,Portugal,0.0,6.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,92.0,1245.0,9.0,1703.0
2023-03-26,Puerto Rico,Cayman Islands,5.0,1.0,CONCACAF Nations League,Bayamón,Puerto Rico,False,170.0,974.0,194.0,866.0
2023-03-26,Mexico,Jamaica,2.0,2.0,CONCACAF Nations League,Mexico City,Mexico,False,15.0,1636.0,64.0,1379.0
2023-03-26,Antigua and Barbuda,Barbados,1.0,2.0,CONCACAF Nations League,North Sound,Antigua and Barbuda,False,131.0,1117.0,166.0,982.0
2023-03-26,Northern Ireland,Finland,0.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False,59.0,1397.0,56.0,1406.0
2023-03-26,Slovakia,Bosnia and Herzegovina,2.0,0.0,UEFA Euro qualification,Bratislava,Slovakia,False,54.0,1426.0,57.0,1404.0
2023-03-27,Greece,Lithuania,0.0,0.0,Friendly,Athens,Greece,False,51.0,1434.0,144.0,1069.0
2023-03-27,North Macedonia,Faroe Islands,1.0,0.0,Friendly,Skopje,North Macedonia,False,65.0,1355.0,123.0,1146.0
2023-03-27,Oman,Lebanon,2.0,0.0,Friendly,Muscat,Oman,False,75.0,1321.0,100.0,1208.0
2023-03-27,Guinea-Bissau,Nigeria,0.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,118.0,1159.0,35.0,1494.0
2023-03-27,Angola,Ghana,1.0,1.0,African Cup of Nations qualification,Luanda,Angola,False,117.0,1159.0,58.0,1400.0
2023-03-27,Niger,Algeria,0.0,1.0,African Cup of Nations qualification,Radès,Tunisia,True,122.0,1149.0,40.0,1487.0
2023-03-27,Netherlands,Gibraltar,3.0,0.0,UEFA Euro qualification,Rotterdam,Netherlands,False,6.0,1741.0,200.0,858.0
2023-03-27,Sudan,Gabon,1.0,0.0,African Cup of Nations qualification,Omdurman,Sudan,False,128.0,1127.0,79.0,1305.0
2023-03-27,Ethiopia,Guinea,2.0,3.0,African Cup of Nations qualification,Rabat,Morocco,True,138.0,1091.0,83.0,1290.0
2023-03-27,Central African Republic,Madagascar,2.0,0.0,African Cup of Nations qualification,Douala,Cameroon,True,132.0,1117.0,102.0,1201.0
2023-03-27,Republic of Ireland,France,0.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,48.0,1439.0,3.0,1823.0
2023-03-27,Chile,Paraguay,3.0,2.0,Friendly,Santiago,Chile,False,31.0,1507.0,46.0,1445.0
2023-03-27,Poland,Albania,1.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,22.0,1560.0,66.0,1353.0
2023-03-27,United States,El Salvador,1.0,0.0,CONCACAF Nations League,Orlando,United States,False,13.0,1653.0,74.0,1327.0
2023-03-27,Sweden,Azerbaijan,5.0,0.0,UEFA Euro qualification,Stockholm,Sweden,False,23.0,1558.0,121.0,1152.0
2023-03-27,Hungary,Bulgaria,3.0,0.0,UEFA Euro qualification,Budapest,Hungary,False,36.0,1493.0,71.0,1337.0
2023-03-27,Montenegro,Serbia,0.0,2.0,UEFA Euro qualification,Podgorica,Montenegro,False,69.0,1339.0,29.0,1526.0
2023-03-27,Austria,Estonia,2.0,1.0,UEFA Euro qualification,Pasching,Austria,False,34.0,1497.0,109.0,1186.0
2023-03-27,Dominican Republic,Belize,2.0,0.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False,152.0,1032.0,176.0,951.0
2023-03-27,Moldova,Czech Republic,0.0,0.0,UEFA Euro qualification,Chișinău,Moldova,False,174.0,959.0,38.0,1491.0
2023-03-27,Saint Kitts and Nevis,Aruba,2.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False,140.0,1077.0,202.0,855.0
2023-03-27,Saint Lucia,Dominica,3.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,172.0,965.0,184.0,912.0
2023-03-27,Saint Vincent and the Grenadines,Bahamas,1.0,1.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False,178.0,945.0,203.0,855.0
2023-03-27,Trinidad and Tobago,Nicaragua,1.0,1.0,CONCACAF Nations League,Bacolet,Trinidad and Tobago,False,104.0,1195.0,142.0,1072.0
2023-03-28,Armenia,Cyprus,2.0,2.0,Friendly,Yerevan,Armenia,False,95.0,1232.0,110.0,1185.0
2023-03-28,Australia,Ecuador,1.0,2.0,Friendly,Melbourne,Australia,False,27.0,1534.0,41.0,1477.0
2023-03-28,Bahrain,Syria,1.0,0.0,Friendly,Arad,Bahrain,False,85.0,1280.0,90.0,1251.0
2023-03-28,Bangladesh,Seychelles,0.0,1.0,Friendly,Sylhet,Bangladesh,False,192.0,884.0,199.0,860.0
2023-03-28,Germany,Belgium,2.0,3.0,Friendly,Cologne,Germany,False,14.0,1647.0,4.0,1781.0
2023-03-28,India,Kyrgyzstan,2.0,0.0,Tri Nation Tournament,Imphal,India,False,106.0,1192.0,94.0,1233.0
2023-03-28,Indonesia,Burundi,2.0,2.0,Friendly,Bekasi,Indonesia,False,151.0,1034.0,141.0,1075.0
2023-03-28,Namibia,Cameroon,2.0,1.0,African Cup of Nations qualification,Soweto,South Africa,True,113.0,1164.0,33.0,1499.0
2023-03-28,Japan,Colombia,1.0,2.0,Friendly,Osaka,Japan,False,20.0,1593.0,17.0,1613.0
2023-03-28,Jordan,Philippines,4.0,0.0,Friendly,Al Wakrah,Qatar,True,84.0,1290.0,134.0,1113.0
2023-03-28,United Arab Emirates,Thailand,2.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,70.0,1338.0,111.0,1173.0
2023-03-28,Malaysia,Hong Kong,2.0,0.0,Friendly,Johor Bahru,Malaysia,False,145.0,1067.0,146.0,1062.0
2023-03-28,Morocco,Peru,0.0,0.0,Friendly,Madrid,Spain,True,11.0,1672.0,21.0,1564.0
2023-03-28,Nepal,Bhutan,1.0,1.0,Tri Nation Tournament,Kathmandu,Nepal,False,175.0,957.0,185.0,911.0
2023-03-28,Saudi Arabia,Bolivia,1.0,2.0,Friendly,Jeddah,Saudi Arabia,False,49.0,1438.0,82.0,1295.0
2023-03-28,Uzbekistan,Venezuela,1.0,1.0,Friendly,Jeddah,Saudi Arabia,True,77.0,1313.0,55.0,1406.0
2023-03-28,Eswatini,Cape Verde,0.0,1.0,African Cup of Nations qualification,Mbombela,South Africa,True,143.0,1071.0,72.0,1336.0
2023-03-28,South Korea,Uruguay,1.0,2.0,Friendly,Seoul,South Korea,False,25.0,1539.0,16.0,1627.0
2023-03-28,Argentina,Curaçao,7.0,0.0,Friendly,Santiago del Estero,Argentina,False,2.0,1838.0,86.0,1279.0
2023-03-28,Togo,Burkina Faso,1.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,127.0,1129.0,50.0,1435.0
2023-03-28,Kuwait,Tajikistan,2.0,1.0,Friendly,Kuwait City,Kuwait,False,148.0,1057.0,108.0,1187.0
2023-03-28,Iran,Kenya,2.0,1.0,Friendly,Tehran,Iran,False,24.0,1552.0,101.0,1202.0
2023-03-28,Scotland,Spain,2.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,42.0,1477.0,10.0,1693.0
2023-03-28,Turkey,Croatia,0.0,2.0,UEFA Euro qualification,Bursa,Turkey,False,44.0,1465.0,7.0,1728.0
2023-03-28,Comoros,Ivory Coast,0.0,2.0,African Cup of Nations qualification,Moroni,Comoros,False,129.0,1123.0,47.0,1441.0
2023-03-28,Mauritania,DR Congo,1.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,103.0,1198.0,73.0,1334.0
2023-03-28,Botswana,Equatorial Guinea,2.0,3.0,African Cup of Nations qualification,Francistown,Botswana,False,149.0,1054.0,98.0,1216.0
2023-03-28,Libya,Tunisia,0.0,1.0,African Cup of Nations qualification,Benghazi,Libya,False,120.0,1157.0,30.0,1526.0
2023-03-28,Liberia,South Africa,1.0,2.0,African Cup of Nations qualification,Monrovia,Liberia,False,150.0,1050.0,67.0,1350.0
2023-03-28,Mozambique,Senegal,0.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,114.0,1164.0,19.0,1604.0
2023-03-28,Malawi,Egypt,0.0,4.0,African Cup of Nations qualification,Lilongwe,Malawi,False,124.0,1145.0,39.0,1490.0
2023-03-28,Wales,Latvia,1.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,28.0,1530.0,133.0,1117.0
2023-03-28,Gambia,Mali,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,True,126.0,1138.0,45.0,1449.0
2023-03-28,Canada,Honduras,4.0,1.0,CONCACAF Nations League,Toronto,Canada,False,53.0,1432.0,81.0,1301.0
2023-03-28,Switzerland,Israel,3.0,0.0,UEFA Euro qualification,Geneva,Switzerland,False,12.0,1655.0,76.0,1316.0
2023-03-28,Romania,Belarus,2.0,1.0,UEFA Euro qualification,Bucharest,Romania,False,52.0,1433.0,97.0,1222.0
2023-03-28,Costa Rica,Panama,0.0,1.0,CONCACAF Nations League,San José,Costa Rica,False,32.0,1500.0,61.0,1392.0
2023-03-28,Haiti,Bermuda,3.0,1.0,CONCACAF Nations League,San Cristóbal,Dominican Republic,True,87.0,1269.0,169.0,977.0
2023-03-28,Guyana,Montserrat,0.0,0.0,CONCACAF Nations League,Bridgetown,Barbados,True,171.0,969.0,179.0,941.0
2023-03-28,Tanzania,Uganda,0.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,130.0,1120.0,89.0,1261.0
2023-03-28,Kosovo,Andorra,1.0,1.0,UEFA Euro qualification,Pristina,Kosovo,False,107.0,1187.0,153.0,1031.0
2023-03-28,Georgia,Norway,1.0,1.0,UEFA Euro qualification,Batumi,Georgia,False,78.0,1306.0,43.0,1475.0
2023-03-29,Rwanda,Benin,1.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,137.0,1094.0,91.0,1247.0
2023-03-31,Nepal,Laos,2.0,1.0,Tri Nation Tournament,Kathmandu,Nepal,False,175.0,957.0,187.0,906.0
2023-04-19,United States,Mexico,1.0,1.0,Friendly,Glendale,United States,False,13.0,1654.0,15.0,1632.0
2023-06-07,Mexico,Guatemala,2.0,0.0,Friendly,Mazatlán,Mexico,False,15.0,1632.0,116.0,1165.0
2023-06-09,Luxembourg,Malta,0.0,1.0,Friendly,Luxembourg,Luxembourg,False,91.0,1246.0,172.0,973.0
2023-06-10,Mexico,Cameroon,2.0,2.0,Friendly,San Diego,United States,True,15.0,1632.0,42.0,1470.0
2023-06-10,Panama,Nicaragua,3.0,2.0,Friendly,Penonomé,Panama,False,58.0,1399.0,140.0,1079.0
2023-06-11,Chile,Cuba,3.0,0.0,Friendly,Concepción,Chile,False,31.0,1511.0,165.0,986.0
2023-06-11,Mauritius,Pakistan,3.0,0.0,Mauritius Four Nations Cup,Saint Pierre,Mauritius,False,180.0,932.0,195.0,861.0
2023-06-11,Guatemala,Trinidad and Tobago,0.0,1.0,Friendly,Chester,United States,True,116.0,1165.0,104.0,1198.0
2023-06-11,Uzbekistan,Oman,3.0,0.0,CAFA Nations Cup,Tashkent,Uzbekistan,False,74.0,1318.0,73.0,1334.0
2023-06-11,Tajikistan,Turkmenistan,1.0,1.0,CAFA Nations Cup,Tashkent,Uzbekistan,True,109.0,1182.0,137.0,1095.0
2023-06-12,Germany,Ukraine,3.0,3.0,Friendly,Bremen,Germany,False,14.0,1647.0,30.0,1530.0
2023-06-12,Morocco,Cape Verde,0.0,0.0,Friendly,Rabat,Morocco,False,11.0,1678.0,71.0,1337.0
2023-06-13,Iran,Afghanistan,6.0,1.0,CAFA Nations Cup,Bishkek,Kyrgyzstan,True,24.0,1553.0,155.0,1023.0
2023-06-13,Curaçao,Costa Rica,0.0,0.0,Friendly,Fort Lauderdale,United States,True,88.0,1272.0,39.0,1491.0
2023-06-14,Togo,Lesotho,2.0,0.0,Friendly,Johannesburg,South Africa,True,129.0,1130.0,150.0,1046.0
2023-06-14,DR Congo,Uganda,1.0,0.0,Friendly,Douala,Cameroon,True,70.0,1339.0,89.0,1257.0
2023-06-14,Indonesia,Palestine,0.0,0.0,Friendly,Surabaya,Indonesia,False,149.0,1046.0,93.0,1239.0
2023-06-14,Malaysia,Solomon Islands,4.0,1.0,Friendly,Terengganu,Malaysia,False,138.0,1082.0,134.0,1104.0
2023-06-14,Mozambique,Malawi,1.0,1.0,Friendly,Maputo,Mozambique,False,119.0,1155.0,127.0,1135.0
2023-06-14,Uruguay,Nicaragua,4.0,1.0,Friendly,Montevideo,Uruguay,False,16.0,1631.0,140.0,1079.0
2023-06-14,Netherlands,Croatia,2.0,4.0,UEFA Nations League,Rotterdam,Netherlands,False,6.0,1731.0,7.0,1730.0
2023-06-14,Oman,Tajikistan,1.0,1.0,CAFA Nations Cup,Tashkent,Uzbekistan,True,73.0,1334.0,109.0,1182.0
2023-06-14,Pakistan,Kenya,0.0,1.0,Mauritius Four Nations Cup,Saint Pierre,Mauritius,True,195.0,861.0,102.0,1200.0
2023-06-14,Mauritius,Djibouti,1.0,3.0,Mauritius Four Nations Cup,Saint Pierre,Mauritius,False,180.0,932.0,193.0,875.0
2023-06-14,South Sudan,Gambia,2.0,3.0,African Cup of Nations qualification,Ismailia,Egypt,True,163.0,993.0,120.0,1151.0
2023-06-14,Guinea,Egypt,1.0,2.0,African Cup of Nations qualification,Marrakech,Morocco,True,79.0,1306.0,35.0,1501.0
2023-06-14,Uzbekistan,Turkmenistan,2.0,0.0,CAFA Nations Cup,Tashkent,Uzbekistan,False,74.0,1318.0,137.0,1095.0
2023-06-15,Costa Rica,Guatemala,0.0,1.0,Friendly,Carson,United States,True,39.0,1491.0,116.0,1165.0
2023-06-15,Panama,Canada,0.0,2.0,CONCACAF Nations League,Las Vegas,United States,True,58.0,1399.0,47.0,1443.0
2023-06-15,United States,Mexico,3.0,0.0,CONCACAF Nations League,Las Vegas,United States,False,13.0,1654.0,15.0,1632.0
2023-06-15,Cambodia,Bangladesh,0.0,1.0,Friendly,Phnom Penh,Cambodia,False,176.0,949.0,192.0,884.0
2023-06-15,Japan,El Salvador,6.0,0.0,Friendly,Toyota,Japan,False,20.0,1589.0,75.0,1318.0
2023-06-15,Argentina,Australia,2.0,0.0,Friendly,Beijing,China PR,True,1.0,1841.0,29.0,1533.0
2023-06-15,Jamaica,Qatar,1.0,2.0,Friendly,Ritzing,Austria,True,63.0,1382.0,61.0,1389.0
2023-06-15,Philippines,Nepal,1.0,0.0,Friendly,Manila,Philippines,False,136.0,1098.0,174.0,963.0
2023-06-15,Vietnam,Hong Kong,1.0,0.0,Friendly,Haiphong,Vietnam,False,95.0,1230.0,147.0,1057.0
2023-06-15,Spain,Italy,2.0,1.0,UEFA Nations League,Enschede,Netherlands,True,10.0,1683.0,8.0,1714.0
2023-06-15,Honduras,Venezuela,0.0,1.0,Friendly,"Washington, D.C.",United States,True,80.0,1300.0,55.0,1410.0
2023-06-16,Chile,Dominican Republic,5.0,0.0,Friendly,Viña del Mar,Chile,False,31.0,1511.0,151.0,1038.0
2023-06-16,Colombia,Iraq,1.0,0.0,Friendly,Valencia,Spain,True,17.0,1617.0,67.0,1348.0
2023-06-16,South Korea,Peru,0.0,1.0,Friendly,Busan,South Korea,False,27.0,1536.0,21.0,1561.0
2023-06-16,Poland,Germany,1.0,0.0,Friendly,Warsaw,Poland,False,23.0,1554.0,14.0,1647.0
2023-06-16,Singapore,Papua New Guinea,2.0,2.0,Friendly,Kallang,Singapore,False,158.0,1014.0,159.0,1007.0
2023-06-16,Gibraltar,France,0.0,3.0,UEFA Euro qualification,Faro-Loulé,Portugal,True,201.0,855.0,2.0,1838.0
2023-06-16,Curaçao,Saint Kitts and Nevis,1.0,1.0,Gold Cup qualification,Fort Lauderdale,United States,True,88.0,1272.0,139.0,1081.0
2023-06-16,Sweden,New Zealand,4.0,1.0,Friendly,Stockholm,Sweden,False,22.0,1559.0,100.0,1201.0
2023-06-16,Malta,England,0.0,4.0,UEFA Euro qualification,Ta' Qali,Malta,False,172.0,973.0,5.0,1792.0
2023-06-16,Greece,Republic of Ireland,2.0,1.0,UEFA Euro qualification,Athens,Greece,False,52.0,1433.0,49.0,1436.0
2023-06-16,Serbia,Jordan,3.0,2.0,Friendly,Vienna,Austria,True,25.0,1542.0,84.0,1293.0
2023-06-16,Kyrgyzstan,Iran,1.0,5.0,CAFA Nations Cup,Bishkek,Kyrgyzstan,False,96.0,1225.0,24.0,1553.0
2023-06-16,North Macedonia,Ukraine,2.0,3.0,UEFA Euro qualification,Skopje,North Macedonia,False,65.0,1363.0,30.0,1530.0
2023-06-16,Latvia,Turkey,2.0,3.0,UEFA Euro qualification,Riga,Latvia,False,132.0,1111.0,43.0,1466.0
2023-06-16,Finland,Slovenia,2.0,0.0,UEFA Euro qualification,Helsinki,Finland,False,56.0,1405.0,59.0,1398.0
2023-06-16,Wales,Armenia,2.0,4.0,UEFA Euro qualification,Cardiff,Wales,False,26.0,1539.0,97.0,1224.0
2023-06-16,Andorra,Switzerland,1.0,2.0,UEFA Euro qualification,Andorra la Vella,Andorra,False,153.0,1031.0,12.0,1664.0
2023-06-16,Belarus,Israel,1.0,2.0,UEFA Euro qualification,Budapest,Hungary,True,98.0,1210.0,78.0,1307.0
2023-06-16,Kosovo,Romania,0.0,0.0,UEFA Euro qualification,Pristina,Kosovo,False,107.0,1186.0,46.0,1445.0
