home_team,away_team,target,rank_dif,goals_dif,goals_dif_l5,goals_suf_dif,goals_suf_dif_l5,goals_per_ranking_dif,dif_rank_agst,dif_rank_agst_l5,dif_points_rank,dif_points_rank_l5,is_friendly
Netherlands,Italy,1,-2.0,0.3333333333333335,0.3333333333333335,1.3333333333333333,1.3333333333333333,0.0018315018315018354,9.333333333333336,9.333333333333336,-0.0009880239520958078,-0.0009880239520958078,0
Madagascar,Ghana,1,50.0,-1.0,-1.0,2.0,2.0,-0.008547008547008548,15.0,15.0,-0.017094017094017096,-0.017094017094017096,0
Eswatini,Togo,1,15.0,-1.0,-1.0,-0.16666666666666663,-0.16666666666666663,-0.012,-11.333333333333329,-11.333333333333329,-0.00638888888888889,-0.00638888888888889,0
Tanzania,Niger,0,7.0,0.0,0.0,-1.0,-1.0,-0.006882022471910113,49.0,49.0,0.016853932584269662,0.016853932584269662,0
Uganda,Algeria,1,55.0,-1.1666666666666667,-1.1666666666666667,0.16666666666666663,0.16666666666666663,-0.009264778936910084,-12.0,-12.0,-0.016897856242118536,-0.016897856242118536,0
Gabon,DR Congo,1,12.0,-1.1666666666666667,-1.1666666666666667,-0.16666666666666663,-0.16666666666666663,-0.013042902542372881,29.66666666666667,29.66666666666667,-0.01246218887495,-0.01246218887495,0
Rwanda,Mozambique,1,16.0,0.0,0.0,-1.3333333333333335,-1.3333333333333335,-0.005871212121212122,51.66666666666667,51.66666666666667,0.004701335409996828,0.004701335409996828,0
Cape Verde,Burkina Faso,0,21.0,-0.6666666666666667,-0.6666666666666667,-0.5,-0.5,-0.004507012381028129,-28.0,-28.0,0.023879008130976632,0.023879008130976632,0
France,Greece,0,-50.0,0.9999999999999998,0.9999999999999998,-0.3333333333333333,-0.3333333333333333,0.01864990270917527,-46.0,-46.0,0.1647521462979885,0.1647521462979885,0
Hong Kong,Thailand,1,33.0,-1.0666666666666667,-1.0666666666666667,-0.06666666666666665,-0.06666666666666665,-0.011584507042253521,33.93333333333334,33.93333333333334,-0.010387931034482758,-0.010387931034482758,1
Ukraine,Malta,0,-142.0,1.5,1.5,0.3333333333333335,0.3333333333333335,0.05959425190194421,-14.25,-14.25,0.030952380952380953,0.030952380952380953,0
Jamaica,Jordan,1,-21.0,-2.25,-2.25,-0.25,-0.25,-0.02717246877491363,-8.5,-8.5,0.007876482969766554,0.007876482969766554,1
Macau,Myanmar,1,22.0,-0.5,-0.5,0.0,0.0,-0.005,60.0,60.0,-0.005319148936170213,-0.005319148936170213,1
Republic of Ireland,Gibraltar,0,-152.0,1.3333333333333333,1.3333333333333333,-1.3333333333333333,-1.3333333333333333,0.02127659574468085,43.0,43.0,0.007518796992481203,0.007518796992481203,0
Belarus,Kosovo,0,-9.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.006811779769526248,-44.333333333333336,-44.333333333333336,-0.013810990961347672,-0.013810990961347672,0
Indonesia,Argentina,1,148.0,-2.4166666666666665,-2.4166666666666665,1.25,1.25,-0.051884288747346075,59.083333333333336,59.083333333333336,-0.05272373759581362,-0.05272373759581362,1
Turkey,Wales,0,17.0,0.3333333333333335,0.3333333333333335,0.0,0.0,0.004489884236719682,-1.0,-1.0,-0.03703577124629756,-0.03703577124629756,0
Finland,San Marino,0,-155.0,0.8,0.8,-1.1333333333333335,-1.1333333333333335,0.014925373134328358,-24.06666666666667,-24.06666666666667,0.02033898305084746,0.02033898305084746,0
Northern Ireland,Kazakhstan,1,-50.0,-1.666666666666667,-1.666666666666667,-0.6666666666666666,-0.6666666666666666,-0.017061975824862425,-1.6666666666666714,-1.6666666666666714,-0.05555555555555555,-0.05555555555555555,0
Slovenia,Denmark,1,40.0,-0.6666666666666667,-0.6666666666666667,-0.33333333333333326,-0.33333333333333326,-0.015279868772891714,49.66666666666666,49.66666666666666,-0.020551186448403334,-0.020551186448403334,0
Israel,Andorra,0,-75.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0021289783598781916,15.333333333333329,15.333333333333329,0.01020408163265306,0.01020408163265306,0
Switzerland,Romania,1,-34.0,2.0,2.0,0.0,0.0,0.019470364833049786,-10.333333333333329,-10.333333333333329,0.010042629939334316,0.010042629939334316,0
Armenia,Latvia,0,-35.0,1.0000000000000002,1.0000000000000002,-0.3333333333333335,-0.3333333333333335,0.0052754435107376305,20.333333333333336,20.333333333333336,0.04149184149184149,0.04149184149184149,0
England,North Macedonia,0,-60.0,0.9999999999999998,0.9999999999999998,-1.0,-1.0,0.023209951456310676,-38.0,-38.0,0.15515738669700174,0.15515738669700174,0
Vietnam,Syria,0,5.0,-0.25,-0.25,-0.25,-0.25,-0.0056907378335949756,32.0,32.0,-0.0011923330277161873,-0.0011923330277161873,1
Algeria,Tunisia,1,6.0,0.3333333333333335,0.3333333333333335,0.3333333333333333,0.3333333333333333,0.003038967110823399,-0.3333333333333286,-0.3333333333333286,0.010962731012463929,0.010962731012463929,1
Bolivia,Chile,1,52.0,-3.0,-3.0,0.33333333333333337,0.33333333333333337,-0.018410692427300097,-65.0,-65.0,-0.014014089786373935,-0.014014089786373935,1
Brazil,Senegal,1,-15.0,0.16666666666666652,0.16666666666666652,0.8333333333333334,0.8333333333333334,0.03368055555555555,-61.66666666666667,-61.66666666666667,-0.002179706282768007,-0.002179706282768007,1
Japan,Peru,0,-1.0,2.333333333333333,2.333333333333333,0.33333333333333337,0.33333333333333337,0.05484330484330484,18.666666666666668,18.666666666666668,-0.03317340067340067,-0.03317340067340067,1
Germany,Colombia,1,-3.0,0.5,0.5,1.0,1.0,0.04974358974358974,-11.75,-11.75,-0.03387718003389646,-0.03387718003389646,1
Haiti,Trinidad and Tobago,1,-17.0,2.3,2.3,0.3,0.3,0.009928185313115937,56.2,56.2,-0.004780901608832502,-0.004780901608832502,1
South Korea,El Salvador,1,-48.0,1.0,1.0,-0.9999999999999998,-0.9999999999999998,0.05555555555555555,-20.0,-20.0,0.0196078431372549,0.0196078431372549,1
Malaysia,Papua New Guinea,0,-21.0,-0.25,-0.25,-1.0,-1.0,0.0006497569427732584,-26.5,-26.5,0.00996044285824792,0.00996044285824792,1
Montenegro,Czech Republic,1,31.0,-1.6666666666666667,-1.6666666666666667,0.3333333333333333,0.3333333333333333,-0.011172791792565525,-62.666666666666664,-62.666666666666664,-0.03118473712354237,-0.03118473712354237,1
Ecuador,Costa Rica,0,2.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.029197080291970802,-42.666666666666664,-42.666666666666664,0.045297351020242585,0.045297351020242585,1
Uruguay,Cuba,0,-149.0,1.8333333333333335,1.8333333333333335,-0.5,-0.5,0.03276169570585814,-36.833333333333336,-36.833333333333336,0.05477337923121056,0.05477337923121056,1
Scotland,Georgia,0,-41.0,-0.6666666666666665,-0.6666666666666665,-0.6666666666666667,-0.6666666666666667,0.01597669537526236,-57.666666666666664,-57.666666666666664,0.10959275395035974,0.10959275395035974,0
Faroe Islands,Albania,1,57.0,-0.6666666666666667,-0.6666666666666667,1.1666666666666667,1.1666666666666667,-0.0067525859972690375,-4.166666666666671,-4.166666666666671,-0.006856221012300867,-0.006856221012300867,0
Norway,Cyprus,0,-67.0,-0.33333333333333337,-0.33333333333333337,-0.3333333333333335,-0.3333333333333335,0.0021103406692794674,-29.999999999999993,-29.999999999999993,0.0007647323436797116,0.0007647323436797116,0
Austria,Sweden,0,10.0,-0.2666666666666666,-0.2666666666666666,0.0,0.0,-0.007876167759888694,9.200000000000003,9.200000000000003,0.06957533514581055,0.06957533514581055,0
Estonia,Belgium,1,104.0,-1.5833333333333335,-1.5833333333333335,0.0,0.0,-0.08944927536231885,39.5,39.5,-0.10991451278968808,-0.10991451278968808,0
Hungary,Lithuania,0,-113.0,1.0,1.0,-1.0,-1.0,0.009654000617856038,31.0,31.0,0.017167824218556164,0.017167824218556164,0
Bulgaria,Serbia,1,51.0,-1.9166666666666667,-1.9166666666666667,0.9166666666666667,0.9166666666666667,-0.02504819431949621,6.166666666666671,6.166666666666671,-0.08041567264877271,-0.08041567264877271,0
Kyrgyzstan,Oman,1,23.0,-0.9583333333333334,-0.7333333333333333,1.4166666666666665,1.2666666666666666,-0.009832162094674133,-0.6666666666666714,-1.2666666666666657,-0.020037470074934824,-0.010117988370416511,0
Moldova,Poland,0,148.0,-0.6666666666666667,-0.6666666666666667,0.0,0.0,-0.021056916586485085,36.99999999999999,36.99999999999999,-0.07509812965525417,-0.07509812965525417,0
Liechtenstein,Slovakia,1,148.0,-1.3333333333333333,-1.3333333333333333,3.9999999999999996,3.9999999999999996,-0.018779342723004695,-16.666666666666664,-16.666666666666664,-0.0367920480549199,-0.0367920480549199,0
Uzbekistan,Iran,1,50.0,-1.1,-1.1,-0.6,-0.6,-0.009673927749966178,-6.049999999999997,-6.049999999999997,0.0022230550806125148,0.0022230550806125148,0
Burundi,Namibia,0,39.0,0.0,0.0,1.5,1.5,-0.03552077062010837,118.0,118.0,-0.05729480232791491,-0.05729480232791491,0
Ethiopia,Malawi,1,15.0,0.5,0.5,-0.33333333333333326,-0.33333333333333326,0.0047596019242027035,3.75,3.75,0.003896346403524914,0.003896346403524914,0
Sudan,Mauritania,1,23.0,-0.5,-0.5,-1.5,-1.5,-0.007369516212935668,6.0,6.0,0.012138026703658749,0.012138026703658749,0
Iceland,Portugal,1,55.0,-2.083333333333333,-2.083333333333333,1.75,1.75,-0.010108353844941003,-33.41666666666667,-33.41666666666667,-0.029676051129140377,-0.029676051129140377,0
Bosnia and Herzegovina,Luxembourg,1,-34.0,0.5,0.5,-0.08333333333333326,-0.08333333333333326,0.01920122887864823,-66.5,-66.5,0.007474542022280716,0.007474542022280716,0
Kuwait,Nepal,0,-31.0,0.25,0.25,-0.25,-0.25,0.007919105521628037,-74.5,-74.5,0.016824179829008624,0.016824179829008624,0
India,Pakistan,0,-94.0,1.25,1.25,-2.0,-2.0,0.010272921455998696,-31.25,-31.25,0.025391409072661582,0.025391409072661582,0
Lebanon,Bangladesh,0,-93.0,-0.75,-0.75,1.5,1.5,-0.004297994269340974,-99.5,-99.5,-0.010046336889727227,-0.010046336889727227,0
Maldives,Bhutan,0,-31.0,0.0,0.0,-1.5,-1.5,-0.00039665675024791024,14.0,14.0,0.012527472527472529,0.012527472527472529,0
Pakistan,Kuwait,1,52.0,-1.6,-1.6,1.7999999999999998,1.7999999999999998,-0.014395701147445284,32.2,32.2,-0.02440581310582219,-0.02440581310582219,0
India,Nepal,0,-73.0,1.1333333333333335,1.1333333333333335,-1.2,-1.2,0.008465095465393795,-18.26666666666665,-18.26666666666665,0.01455761779609986,0.01455761779609986,0
United States,Jamaica,1,-50.0,1.3428571428571427,1.9999999999999998,-0.8285714285714285,-0.9999999999999999,0.02967097532314924,-20.74285714285714,-8.799999999999997,0.04862952750293862,0.06241919672432523,0
Bangladesh,Maldives,0,38.0,-0.9,-0.9,0.8,0.8,-0.004130621409231989,-30.599999999999994,-30.599999999999994,-0.00776334628863402,-0.00776334628863402,0
Bhutan,Lebanon,1,86.0,-0.33333333333333337,-0.33333333333333337,0.6666666666666667,0.6666666666666667,-0.0036146677118717883,38.5,38.5,-0.005907738095238095,-0.005907738095238095,0
Trinidad and Tobago,Saint Kitts and Nevis,0,-35.0,-0.5,-0.5,-0.33333333333333337,-0.3,-0.001469087941236482,-32.33333333333333,-22.599999999999994,0.0071719226578177125,0.0018528193405963778,0
Haiti,Qatar,0,26.0,1.0833333333333335,1.0833333333333335,-1.1666666666666667,-1.1666666666666667,-0.001995791818800668,79.16666666666666,79.16666666666666,-0.0007673103289777116,-0.0007673103289777116,0
Mexico,Honduras,0,-65.0,0.761904761904762,0.5333333333333333,-0.523809523809524,-0.4666666666666668,0.011482899123348565,2.904761904761905,-12.266666666666666,0.017275992406786785,0.022150248012316978,0
Costa Rica,Panama,1,-19.0,-0.5833333333333334,-0.55,-0.08333333333333326,-0.1499999999999999,-0.010816533186044372,17.333333333333336,29.299999999999997,-0.017756079704609115,-0.020194805194805196,0
Nepal,Pakistan,0,-21.0,0.8333333333333334,0.6000000000000001,-1.3333333333333333,-1.4,0.005246919214970333,10.666666666666657,6.599999999999994,0.006248494483788602,0.004289637230813702,0
India,Kuwait,1,-42.0,0.08333333333333348,-0.1499999999999999,-0.5,-0.6,-0.002501825997162357,27.83333333333333,16.30000000000001,-0.002050076942216879,0.0019408955987541485,0
Guatemala,Cuba,0,-49.0,0.3333333333333333,0.26666666666666666,-0.6666666666666667,-0.6666666666666667,0.004194053208137715,4.0,6.799999999999997,0.012369565963038214,0.012769609908164128,0
Lebanon,Maldives,0,-55.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.006281329290178849,-40.0,-40.0,8.012820512820484e-05,8.012820512820484e-05,0
Bhutan,Bangladesh,1,-7.0,-0.25,-0.25,1.4166666666666665,1.45,-0.001431099484496422,-4.75,-11.650000000000006,-0.008515739744666637,-0.0088916987535078,0
Jamaica,Trinidad and Tobago,0,-41.0,-0.45238095238095244,-0.6000000000000001,1.1904761904761905,1.2,0.002080414794776419,-52.92857142857143,-82.0,0.005068525991858093,0.014489098781763722,0
United States,Saint Kitts and Nevis,0,-126.0,1.0,0.6000000000000001,-0.7083333333333333,-0.9333333333333332,0.02933728795676487,-77.20833333333334,-88.53333333333335,0.049145948686173516,0.06864362822546939,0
Qatar,Honduras,1,-23.0,0.7,0.7,-0.6499999999999999,-0.6499999999999999,0.005933506620759109,25.349999999999994,25.349999999999994,0.002245817245817244,0.002245817245817244,0
Haiti,Mexico,1,73.0,0.5,0.44999999999999996,-0.5,-0.5,-0.009122807017543862,62.625,66.45,-0.008301575602640079,-0.00445240406359242,0
El Salvador,Costa Rica,1,34.0,-0.15000000000000002,-0.15000000000000002,0.8500000000000001,0.8500000000000001,0.0015976930870547886,-37.55,-37.55,0.006986531986531986,0.006986531986531986,0
India,Lebanon,1,-2.0,0.25,0.25,-0.55,-0.55,0.0015207403093250513,1.5,1.5,0.005249930042474147,0.005249930042474147,0
Kuwait,Bangladesh,0,-51.0,0.7142857142857142,1.0,-0.2857142857142857,-0.4,0.008225100313530546,-38.428571428571416,-20.19999999999999,0.01020465539387023,0.007990126406210035,0
Guatemala,Canada,1,71.0,-1.2857142857142856,-1.6,0.1071428571428571,0.050000000000000044,-0.025483364077338252,28.35714285714286,16.099999999999994,-0.012547825078390234,-0.011890244953596994,0
United States,Trinidad and Tobago,0,-90.0,1.1944444444444446,1.4000000000000001,-0.06944444444444442,-0.6,0.027072016821447345,-46.19444444444444,-53.60000000000001,0.035943358379784386,0.06039417888270358,0
Jamaica,Saint Kitts and Nevis,0,-73.0,0.5357142857142858,1.05,-1.2142857142857142,-0.8999999999999999,0.011185693659920464,-32.46428571428571,-46.35,0.0194535456292882,0.02793339910914168,0
Honduras,Haiti,0,-6.0,-1.4,-1.4,1.0,1.0,-0.0072106261859582535,-54.400000000000006,-54.400000000000006,-0.007105009691921075,-0.007105009691921075,0
Mexico,Qatar,1,-44.0,0.7222222222222221,0.8,-0.5,-0.19999999999999996,0.012359275575134604,-7.666666666666671,-17.799999999999997,0.019570404298570036,0.01465319588882807,0
India,Kuwait,1,-41.0,-0.20833333333333326,-0.40000000000000013,-0.33333333333333337,-0.39999999999999997,-0.002630280574152674,12.125,-12.400000000000006,-0.0036665019762723884,-0.0009183891396263889,0
Panama,El Salvador,1,-19.0,0.8,1.0,-0.5142857142857142,-0.6000000000000001,0.012302016587611996,19.685714285714283,18.0,0.016474260644428716,0.0262510175010175,0
Canada,Cuba,0,-121.0,1.35,1.35,-0.9,-0.9,0.019559356378685628,-11.450000000000003,-11.450000000000003,0.021935044821538668,0.021935044821538668,0
Eswatini,Botswana,1,-1.0,-1.0,-1.0,-0.6666666666666667,-0.6666666666666667,-0.00946372239747634,-14.666666666666671,-14.666666666666671,-0.0036348331802877262,-0.0036348331802877262,0
South Africa,Namibia,1,-50.0,0.33333333333333326,0.33333333333333326,-0.3333333333333335,-0.3333333333333335,-0.004404077962847263,33.33333333333334,33.33333333333334,0.05939393939393938,0.05939393939393938,0
Seychelles,Comoros,1,66.0,-0.16666666666666663,-0.16666666666666663,-1.1666666666666667,-1.1666666666666667,-0.005592554644808744,110.66666666666667,110.66666666666667,0.001145833333333333,0.001145833333333333,0
Zambia,Malawi,1,-42.0,2.2666666666666666,2.2666666666666666,-1.2666666666666668,-1.2666666666666668,0.01983234171624752,6.799999999999997,6.799999999999997,0.031696874759293385,0.031696874759293385,0
Mauritius,Lesotho,1,28.0,1.4166666666666667,1.4166666666666667,-1.0,-1.0,0.007910503651001684,54.33333333333334,54.33333333333334,0.01493212669683258,0.01493212669683258,0
Mozambique,Angola,1,3.0,0.0,0.0,0.75,0.75,0.0007282913165266112,-4.333333333333329,-4.333333333333329,-0.00641978825569359,-0.00641978825569359,0
Panama,Qatar,0,-1.0,-0.017857142857142794,0.19999999999999996,0.08928571428571419,0.40000000000000013,0.0020549190761956736,-8.107142857142861,0.7999999999999972,-0.014511587689131737,-0.03254817956572343,0
Mexico,Costa Rica,0,-28.0,1.3666666666666667,1.2000000000000002,-0.16666666666666674,-0.19999999999999996,0.02082767978290366,-6.333333333333329,-16.599999999999994,0.02466400815619943,0.01983707309024913,0
South Africa,Botswana,0,-85.0,0.75,0.75,0.0,0.0,0.007909154501682418,-10.0,-10.0,0.06574529429681983,0.06574529429681983,0
Namibia,Eswatini,1,-34.0,1.5,1.5,0.5,0.5,0.02197802197802198,-36.75,-36.75,0.030863066145324206,0.030863066145324206,0
Guatemala,Jamaica,1,53.0,-1.125,-2.0,-0.375,-0.7999999999999999,-0.014968525838091055,4.875,2.0,-0.006668011385646391,-0.00210018739430504,0
United States,Canada,1,-34.0,0.7999999999999998,1.6,-0.33333333333333337,-0.8,0.01852783175220025,-19.366666666666674,-13.799999999999997,0.02637971597815991,0.04310687068743347,0
Zambia,Comoros,0,-46.0,0.75,0.75,-0.75,-0.75,0.005840664711632453,6.25,6.25,0.01804421768707483,0.01804421768707483,0
Malawi,Seychelles,0,-70.0,0.16666666666666669,0.06666666666666671,0.0,0.06666666666666665,0.002932523488659011,-68.83333333333334,-86.73333333333335,0.004186372318880604,0.005023646782656723,0
Angola,Mauritius,1,-66.0,-0.25,-0.25,-0.25,-0.25,0.003479443640033347,-71.75,-71.75,0.0013955429253204657,0.0013955429253204657,0
Mozambique,Lesotho,1,-35.0,0.4,0.4,0.0,0.0,0.007207164815860468,-40.400000000000006,-40.400000000000006,0.004440300225629692,0.004440300225629692,0
Seychelles,Zambia,1,112.0,-1.75,-1.75,0.9,0.9,-0.01524422268907563,41.0,41.0,-0.022205733254840397,-0.022205733254840397,0
Namibia,Botswana,1,-35.0,0.3999999999999999,0.3999999999999999,0.20000000000000018,0.20000000000000018,0.007182634390271621,-21.200000000000003,-21.200000000000003,0.01839996396699084,0.01839996396699084,0
South Africa,Eswatini,0,-84.0,1.4,1.4,0.19999999999999996,0.19999999999999996,0.012030075187969926,7.599999999999994,7.599999999999994,0.057611214182642756,0.057611214182642756,0
Malawi,Comoros,0,-4.0,-0.48571428571428565,-0.3999999999999999,-0.2571428571428571,-0.3999999999999999,-0.005285153565949116,11.057142857142864,11.200000000000003,0.0031779692762416833,0.006231980115990058,0
Jamaica,Mexico,1,49.0,-0.06060606060606055,0.3999999999999999,0.09090909090909094,0.4,-0.006332611711615567,17.161616161616152,25.599999999999994,-0.007078251751656023,-0.008289068943227153,0
United States,Panama,1,-46.0,1.2828282828282827,1.7999999999999998,-0.585858585858586,-0.6,0.017161517683801808,6.606060606060602,32.0,0.019292778713951977,0.0022811239696612987,0
Mauritius,Mozambique,1,63.0,0.3666666666666666,0.3999999999999999,-0.5,0.19999999999999996,-0.0008974143249761632,56.86666666666666,41.79999999999998,0.00774440594703387,0.006448800353873366,0
Angola,Lesotho,0,-38.0,0.13333333333333341,0.20000000000000007,-0.33333333333333326,0.0,0.0020196095931455686,-15.166666666666671,-22.0,0.003024428307073868,0.0016141718968174582,0
Malawi,Lesotho,1,-26.0,0.017857142857142905,0.19999999999999996,-0.7142857142857142,-1.2,0.0003550695271301984,-3.375,0.0,0.005799953885942242,0.00944705075963213,0
South Africa,Zambia,1,-22.0,-0.5000000000000002,-0.40000000000000013,0.33333333333333337,0.19999999999999996,-0.0023359865526276762,-12.500000000000014,-15.600000000000009,0.0339020967616858,0.043430815433750845,0
Lesotho,Zambia,1,68.0,-1.4107142857142856,-1.0000000000000002,0.7678571428571429,0.19999999999999996,-0.011563082476574425,-0.2321428571428612,21.799999999999997,-0.021469922897671412,-0.020638521744512524,0
South Africa,Malawi,1,-64.0,0.8253968253968254,0.40000000000000013,0.2857142857142858,1.0,0.007680695333943274,-7.158730158730151,-40.80000000000001,0.038638031523593894,0.04697868409937869,0
Mexico,Panama,0,-43.0,0.43333333333333335,0.5999999999999999,-0.3666666666666666,-0.6,0.002413070800167578,10.68333333333333,26.200000000000003,-0.00174987006811448,-0.008336764566347146,0
Ethiopia,Guyana,0,-26.0,-0.25,-0.25,0.9166666666666667,0.9166666666666667,0.0012406065187424969,-66.83333333333334,-66.83333333333334,-0.002241162569246764,-0.002241162569246764,1
Madagascar,Seychelles,0,-86.0,-0.6,-0.6,-0.33333333333333326,-0.33333333333333326,-0.004143646408839779,-36.80000000000001,-36.80000000000001,0.0024305555555555556,0.0024305555555555556,0
Madagascar,Mauritius,1,-72.0,-0.75,-0.35,0.25,0.050000000000000044,-0.004942350303175046,-16.0,-6.099999999999994,-0.0038193822125870275,-0.0031128647878033468,0
Bolivia,Panama,1,38.0,-0.7727272727272727,-1.3,-0.4318181818181819,-0.25,-0.01521544559519243,-0.7727272727272734,9.899999999999999,-0.00901991899227485,-0.023172201521997036,1
Mauritius,Seychelles,0,-14.0,0.5,0.0,-0.8333333333333333,-1.2,0.0035298067121461614,1.4761904761904816,-9.400000000000006,0.008877466022396363,0.009872362687765163,0
Tahiti,Cook Islands,0,-26.0,2.6666666666666665,2.6666666666666665,-7.666666666666667,-7.666666666666667,0.015395787944807553,8.0,8.0,0.011530329060393816,0.011530329060393816,1
Madagascar,Comoros,0,-22.0,-0.6,-0.6,-0.30000000000000004,0.0,-0.0063654397178752485,31.266666666666666,19.0,0.0016528742081024861,0.00047600345980316604,0
Comoros,Mauritius,1,-50.0,0.1428571428571428,0.7999999999999999,0.9821428571428572,0.8,0.0037455790714646603,-38.58928571428571,-4.199999999999989,-0.006935686515226144,-0.0031465687619474138,0
Bangladesh,Afghanistan,1,32.0,0.125,0.3999999999999999,-5.125,-5.0,-0.03461889845993213,135.625,127.0,0.009485260406955576,0.010548438048438049,1
Guatemala,Honduras,1,28.0,-0.2777777777777778,-0.4,-1.0555555555555554,-1.8000000000000003,-0.0077042537186673464,23.33333333333333,19.800000000000004,0.0013743329764622416,0.01312059587921657,1
Mozambique,Benin,0,24.0,-0.1428571428571429,0.0,0.2857142857142858,-0.4,-0.0022310771603804777,9.23809523809524,44.266666666666666,-0.015451150786968638,-0.012277731674883965,0
Oman,Palestine,0,-23.0,0.5555555555555556,0.19999999999999996,0.6111111111111112,0.30000000000000004,0.007508037324551086,-20.111111111111114,-13.799999999999997,0.0021440419306040445,-0.002538339092399266,1
Macau,Bhutan,1,-3.0,-0.8,-0.8,-0.8999999999999999,-0.8999999999999999,-0.004956629491945477,-1.4000000000000057,-1.4000000000000057,-0.001142857142857143,-0.001142857142857143,1
Syria,Malaysia,1,-42.0,-2.4,-2.4,0.19999999999999996,0.19999999999999996,-0.014508239897659718,-40.0,-40.0,-0.007796221322490209,-0.007796221322490209,1
Libya,Equatorial Guinea,1,36.0,-2.0,-2.0,1.0,1.0,-0.01840490797546012,-38.0,-38.0,-0.049137104506232016,-0.049137104506232016,0
Malta,Gibraltar,0,-27.0,0.4,0.4,-1.2,-1.2,0.010050251256281409,12.799999999999997,12.799999999999997,0.006593406593406593,0.006593406593406593,1
Qatar,Kenya,1,-46.0,0.33333333333333337,0.33333333333333337,0.625,0.6000000000000001,0.010225563909774436,-67.375,-72.6,0.0309388142721476,0.04972188305521639,1
Guatemala,El Salvador,0,32.0,0.0,-0.39999999999999997,-1.1333333333333333,-1.6,-0.0062655860349127195,40.2,49.60000000000001,0.0032773541517484503,-0.005065630448708395,0
Colombia,Venezuela,0,-40.0,0.1499999999999999,0.1499999999999999,0.09999999999999998,0.09999999999999998,0.03483176191965681,-52.7,-52.7,0.0708035891852431,0.0708035891852431,0
Argentina,Ecuador,0,-39.0,1.5,1.5,-1.25,-1.25,0.00022727272727272874,37.25,37.25,-0.004133053374591904,-0.004133053374591904,0
